timestamp,site,category,product_name,price_gbp,rating,availability,url,price_change
2026-06-01 10:49:40,TechMart,Smartphones,iPhone 15 Pro,366.1,3★,Low stock,https://techmart.demo/iphone-15-pro,12.5
2026-06-01 10:49:40,GadgetHub,Smartphones,iPhone 15 Pro,438.6,4★,In stock,https://gadgethub.demo/iphone-15-pro,0.0
2026-06-01 10:49:40,ShopZone,Smartphones,iPhone 15 Pro,396.05,4★,In stock,https://shopzone.demo/iphone-15-pro,0.0
2026-06-01 10:49:40,PriceKing,Smartphones,iPhone 15 Pro,465.84,5★,Out of stock,https://priceking.demo/iphone-15-pro,0.0
2026-06-01 10:49:40,MegaStore,Smartphones,iPhone 15 Pro,527.61,5★,Low stock,https://megastore.demo/iphone-15-pro,0.0
2026-06-01 10:49:40,TechMart,Smartphones,Samsung Galaxy S24,484.68,4★,In stock,https://techmart.demo/samsung-galaxy-s24,0.0
2026-06-01 10:49:40,GadgetHub,Smartphones,Samsung Galaxy S24,614.53,5★,In stock,https://gadgethub.demo/samsung-galaxy-s24,-3.32
2026-06-01 10:49:40,ShopZone,Smartphones,Samsung Galaxy S24,397.49,4★,In stock,https://shopzone.demo/samsung-galaxy-s24,0.0
2026-06-01 10:49:40,PriceKing,Smartphones,Samsung Galaxy S24,555.1,5★,In stock,https://priceking.demo/samsung-galaxy-s24,4.28
2026-06-01 10:49:40,MegaStore,Smartphones,Samsung Galaxy S24,592.16,5★,Low stock,https://megastore.demo/samsung-galaxy-s24,0.0
2026-06-01 10:49:40,TechMart,Smartphones,Google Pixel 8,486.14,4★,In stock,https://techmart.demo/google-pixel-8,0.0
2026-06-01 10:49:40,GadgetHub,Smartphones,Google Pixel 8,615.36,4★,Out of stock,https://gadgethub.demo/google-pixel-8,0.0
2026-06-01 10:49:40,ShopZone,Smartphones,Google Pixel 8,553.4,4★,Out of stock,https://shopzone.demo/google-pixel-8,-11.59
2026-06-01 10:49:40,PriceKing,Smartphones,Google Pixel 8,490.54,5★,Low stock,https://priceking.demo/google-pixel-8,0.0
2026-06-01 10:49:40,MegaStore,Smartphones,Google Pixel 8,550.83,5★,Out of stock,https://megastore.demo/google-pixel-8,0.0
2026-06-01 10:49:40,TechMart,Smartphones,OnePlus 12,463.65,5★,Out of stock,https://techmart.demo/oneplus-12,2.9
2026-06-01 10:49:40,GadgetHub,Smartphones,OnePlus 12,515.94,5★,Out of stock,https://gadgethub.demo/oneplus-12,-3.9
2026-06-01 10:49:40,ShopZone,Smartphones,OnePlus 12,482.86,3★,In stock,https://shopzone.demo/oneplus-12,0.0
2026-06-01 10:49:40,PriceKing,Smartphones,OnePlus 12,510.0,4★,In stock,https://priceking.demo/oneplus-12,0.0
2026-06-01 10:49:40,MegaStore,Smartphones,OnePlus 12,432.02,4★,Out of stock,https://megastore.demo/oneplus-12,9.31
2026-06-01 10:49:40,TechMart,Smartphones,Xiaomi 14 Pro,405.82,4★,In stock,https://techmart.demo/xiaomi-14-pro,0.0
2026-06-01 10:49:40,GadgetHub,Smartphones,Xiaomi 14 Pro,594.36,3★,In stock,https://gadgethub.demo/xiaomi-14-pro,14.42
2026-06-01 10:49:40,ShopZone,Smartphones,Xiaomi 14 Pro,651.54,5★,In stock,https://shopzone.demo/xiaomi-14-pro,0.0
2026-06-01 10:49:40,PriceKing,Smartphones,Xiaomi 14 Pro,361.42,4★,In stock,https://priceking.demo/xiaomi-14-pro,-4.54
2026-06-01 10:49:40,MegaStore,Smartphones,Xiaomi 14 Pro,497.31,4★,In stock,https://megastore.demo/xiaomi-14-pro,-6.11
2026-06-01 10:49:40,TechMart,Smartphones,Sony Xperia 1 VI,426.81,4★,In stock,https://techmart.demo/sony-xperia-1-vi,0.0
2026-06-01 10:49:40,GadgetHub,Smartphones,Sony Xperia 1 VI,381.95,5★,In stock,https://gadgethub.demo/sony-xperia-1-vi,10.96
2026-06-01 10:49:40,ShopZone,Smartphones,Sony Xperia 1 VI,560.04,4★,In stock,https://shopzone.demo/sony-xperia-1-vi,0.0
2026-06-01 10:49:40,PriceKing,Smartphones,Sony Xperia 1 VI,384.62,5★,Out of stock,https://priceking.demo/sony-xperia-1-vi,14.33
2026-06-01 10:49:40,MegaStore,Smartphones,Sony Xperia 1 VI,390.24,3★,In stock,https://megastore.demo/sony-xperia-1-vi,14.52
2026-06-01 10:49:40,TechMart,Smartphones,Nothing Phone 2,392.29,5★,In stock,https://techmart.demo/nothing-phone-2,-13.53
2026-06-01 10:49:40,GadgetHub,Smartphones,Nothing Phone 2,351.36,5★,In stock,https://gadgethub.demo/nothing-phone-2,7.79
2026-06-01 10:49:40,ShopZone,Smartphones,Nothing Phone 2,462.06,4★,Out of stock,https://shopzone.demo/nothing-phone-2,4.1
2026-06-01 10:49:40,PriceKing,Smartphones,Nothing Phone 2,558.15,5★,In stock,https://priceking.demo/nothing-phone-2,12.78
2026-06-01 10:49:40,MegaStore,Smartphones,Nothing Phone 2,421.92,5★,In stock,https://megastore.demo/nothing-phone-2,0.0
2026-06-01 10:49:40,TechMart,Headphones,Sony WH-1000XM5,128.66,3★,In stock,https://techmart.demo/sony-wh-1000xm5,0.0
2026-06-01 10:49:40,GadgetHub,Headphones,Sony WH-1000XM5,140.74,4★,Low stock,https://gadgethub.demo/sony-wh-1000xm5,-8.17
2026-06-01 10:49:40,ShopZone,Headphones,Sony WH-1000XM5,121.4,4★,Low stock,https://shopzone.demo/sony-wh-1000xm5,0.0
2026-06-01 10:49:40,PriceKing,Headphones,Sony WH-1000XM5,122.78,4★,In stock,https://priceking.demo/sony-wh-1000xm5,-12.5
2026-06-01 10:49:40,MegaStore,Headphones,Sony WH-1000XM5,132.2,5★,Out of stock,https://megastore.demo/sony-wh-1000xm5,0.0
2026-06-01 10:49:40,TechMart,Headphones,Bose QC45,163.52,3★,In stock,https://techmart.demo/bose-qc45,0.36
2026-06-01 10:49:40,GadgetHub,Headphones,Bose QC45,105.0,5★,Low stock,https://gadgethub.demo/bose-qc45,0.0
2026-06-01 10:49:40,ShopZone,Headphones,Bose QC45,109.68,4★,In stock,https://shopzone.demo/bose-qc45,13.78
2026-06-01 10:49:40,PriceKing,Headphones,Bose QC45,120.09,5★,Low stock,https://priceking.demo/bose-qc45,-8.47
2026-06-01 10:49:40,MegaStore,Headphones,Bose QC45,175.85,4★,In stock,https://megastore.demo/bose-qc45,0.0
2026-06-01 10:49:40,TechMart,Headphones,Apple AirPods Max,154.59,5★,In stock,https://techmart.demo/apple-airpods-max,0.0
2026-06-01 10:49:40,GadgetHub,Headphones,Apple AirPods Max,112.87,5★,In stock,https://gadgethub.demo/apple-airpods-max,0.0
2026-06-01 10:49:40,ShopZone,Headphones,Apple AirPods Max,178.56,4★,Low stock,https://shopzone.demo/apple-airpods-max,0.0
2026-06-01 10:49:40,PriceKing,Headphones,Apple AirPods Max,170.18,4★,In stock,https://priceking.demo/apple-airpods-max,0.0
2026-06-01 10:49:40,MegaStore,Headphones,Apple AirPods Max,167.93,5★,Out of stock,https://megastore.demo/apple-airpods-max,-5.0
2026-06-01 10:49:40,TechMart,Headphones,Sennheiser HD 560S,127.43,3★,Out of stock,https://techmart.demo/sennheiser-hd-560s,7.18
2026-06-01 10:49:40,GadgetHub,Headphones,Sennheiser HD 560S,113.59,4★,Out of stock,https://gadgethub.demo/sennheiser-hd-560s,0.0
2026-06-01 10:49:40,ShopZone,Headphones,Sennheiser HD 560S,173.22,3★,In stock,https://shopzone.demo/sennheiser-hd-560s,-14.5
2026-06-01 10:49:40,PriceKing,Headphones,Sennheiser HD 560S,185.26,4★,In stock,https://priceking.demo/sennheiser-hd-560s,-0.76
2026-06-01 10:49:40,MegaStore,Headphones,Sennheiser HD 560S,111.51,4★,Low stock,https://megastore.demo/sennheiser-hd-560s,0.0
2026-06-01 10:49:40,TechMart,Headphones,JBL Tune 770NC,136.58,3★,In stock,https://techmart.demo/jbl-tune-770nc,0.0
2026-06-01 10:49:40,GadgetHub,Headphones,JBL Tune 770NC,152.29,3★,Low stock,https://gadgethub.demo/jbl-tune-770nc,1.71
2026-06-01 10:49:40,ShopZone,Headphones,JBL Tune 770NC,178.75,4★,In stock,https://shopzone.demo/jbl-tune-770nc,-6.33
2026-06-01 10:49:40,PriceKing,Headphones,JBL Tune 770NC,153.25,5★,In stock,https://priceking.demo/jbl-tune-770nc,-6.16
2026-06-01 10:49:40,MegaStore,Headphones,JBL Tune 770NC,124.9,3★,In stock,https://megastore.demo/jbl-tune-770nc,-9.01
2026-06-01 10:49:40,TechMart,Headphones,Jabra Evolve2 55,143.03,4★,Out of stock,https://techmart.demo/jabra-evolve2-55,7.53
2026-06-01 10:49:40,GadgetHub,Headphones,Jabra Evolve2 55,125.08,5★,In stock,https://gadgethub.demo/jabra-evolve2-55,0.0
2026-06-01 10:49:40,ShopZone,Headphones,Jabra Evolve2 55,163.04,5★,Out of stock,https://shopzone.demo/jabra-evolve2-55,0.0
2026-06-01 10:49:40,PriceKing,Headphones,Jabra Evolve2 55,138.26,3★,In stock,https://priceking.demo/jabra-evolve2-55,0.41
2026-06-01 10:49:40,MegaStore,Headphones,Jabra Evolve2 55,172.43,4★,In stock,https://megastore.demo/jabra-evolve2-55,-3.74
2026-06-01 10:49:40,TechMart,Tablets,iPad Pro 12.9,300.06,5★,Low stock,https://techmart.demo/ipad-pro-12.9,7.85
2026-06-01 10:49:40,GadgetHub,Tablets,iPad Pro 12.9,482.46,4★,Out of stock,https://gadgethub.demo/ipad-pro-12.9,0.31
2026-06-01 10:49:40,ShopZone,Tablets,iPad Pro 12.9,338.19,5★,Out of stock,https://shopzone.demo/ipad-pro-12.9,-7.55
2026-06-01 10:49:40,PriceKing,Tablets,iPad Pro 12.9,309.47,4★,Out of stock,https://priceking.demo/ipad-pro-12.9,-3.32
2026-06-01 10:49:40,MegaStore,Tablets,iPad Pro 12.9,441.44,5★,Low stock,https://megastore.demo/ipad-pro-12.9,0.0
2026-06-01 10:49:40,TechMart,Tablets,Samsung Tab S9,477.89,3★,In stock,https://techmart.demo/samsung-tab-s9,6.07
2026-06-01 10:49:40,GadgetHub,Tablets,Samsung Tab S9,443.13,5★,Out of stock,https://gadgethub.demo/samsung-tab-s9,2.78
2026-06-01 10:49:40,ShopZone,Tablets,Samsung Tab S9,410.82,5★,In stock,https://shopzone.demo/samsung-tab-s9,0.0
2026-06-01 10:49:40,PriceKing,Tablets,Samsung Tab S9,302.38,3★,In stock,https://priceking.demo/samsung-tab-s9,-5.33
2026-06-01 10:49:40,MegaStore,Tablets,Samsung Tab S9,436.7,4★,In stock,https://megastore.demo/samsung-tab-s9,0.0
2026-06-01 10:49:40,TechMart,Tablets,Microsoft Surface Pro 9,306.43,4★,In stock,https://techmart.demo/microsoft-surface-pro-9,0.0
2026-06-01 10:49:40,GadgetHub,Tablets,Microsoft Surface Pro 9,450.73,5★,In stock,https://gadgethub.demo/microsoft-surface-pro-9,0.77
2026-06-01 10:49:40,ShopZone,Tablets,Microsoft Surface Pro 9,485.09,5★,Low stock,https://shopzone.demo/microsoft-surface-pro-9,0.0
2026-06-01 10:49:40,PriceKing,Tablets,Microsoft Surface Pro 9,284.54,5★,Low stock,https://priceking.demo/microsoft-surface-pro-9,14.04
2026-06-01 10:49:40,MegaStore,Tablets,Microsoft Surface Pro 9,492.29,5★,Low stock,https://megastore.demo/microsoft-surface-pro-9,0.0
2026-06-01 10:49:40,TechMart,Tablets,Lenovo Tab P12,353.06,3★,In stock,https://techmart.demo/lenovo-tab-p12,-12.46
2026-06-01 10:49:40,GadgetHub,Tablets,Lenovo Tab P12,317.31,5★,Out of stock,https://gadgethub.demo/lenovo-tab-p12,0.0
2026-06-01 10:49:40,ShopZone,Tablets,Lenovo Tab P12,513.31,4★,In stock,https://shopzone.demo/lenovo-tab-p12,-2.03
2026-06-01 10:49:40,PriceKing,Tablets,Lenovo Tab P12,309.88,4★,In stock,https://priceking.demo/lenovo-tab-p12,-12.76
2026-06-01 10:49:40,MegaStore,Tablets,Lenovo Tab P12,416.38,4★,In stock,https://megastore.demo/lenovo-tab-p12,-0.63
2026-06-01 10:49:40,TechMart,Tablets,Amazon Fire HD 10,492.76,4★,In stock,https://techmart.demo/amazon-fire-hd-10,0.0
2026-06-01 10:49:40,GadgetHub,Tablets,Amazon Fire HD 10,496.78,5★,In stock,https://gadgethub.demo/amazon-fire-hd-10,0.0
2026-06-01 10:49:40,ShopZone,Tablets,Amazon Fire HD 10,473.45,4★,In stock,https://shopzone.demo/amazon-fire-hd-10,0.0
2026-06-01 10:49:40,PriceKing,Tablets,Amazon Fire HD 10,426.58,4★,Low stock,https://priceking.demo/amazon-fire-hd-10,0.0
2026-06-01 10:49:40,MegaStore,Tablets,Amazon Fire HD 10,321.77,5★,Low stock,https://megastore.demo/amazon-fire-hd-10,-12.6
2026-06-01 10:49:40,TechMart,Cameras,Sony A7 IV,1561.53,5★,In stock,https://techmart.demo/sony-a7-iv,0.0
2026-06-01 10:49:40,GadgetHub,Cameras,Sony A7 IV,860.33,3★,In stock,https://gadgethub.demo/sony-a7-iv,-11.89
2026-06-01 10:49:40,ShopZone,Cameras,Sony A7 IV,1157.0,5★,In stock,https://shopzone.demo/sony-a7-iv,0.0
2026-06-01 10:49:40,PriceKing,Cameras,Sony A7 IV,1354.67,5★,In stock,https://priceking.demo/sony-a7-iv,-4.91
2026-06-01 10:49:40,MegaStore,Cameras,Sony A7 IV,993.15,5★,Out of stock,https://megastore.demo/sony-a7-iv,11.43
2026-06-01 10:49:40,TechMart,Cameras,Canon EOS R6,1261.89,5★,Low stock,https://techmart.demo/canon-eos-r6,0.0
2026-06-01 10:49:40,GadgetHub,Cameras,Canon EOS R6,849.57,4★,In stock,https://gadgethub.demo/canon-eos-r6,-7.4
2026-06-01 10:49:40,ShopZone,Cameras,Canon EOS R6,873.02,5★,In stock,https://shopzone.demo/canon-eos-r6,0.0
2026-06-01 10:49:40,PriceKing,Cameras,Canon EOS R6,1321.93,4★,In stock,https://priceking.demo/canon-eos-r6,0.0
2026-06-01 10:49:40,MegaStore,Cameras,Canon EOS R6,1545.15,4★,In stock,https://megastore.demo/canon-eos-r6,12.26
2026-06-01 10:49:40,TechMart,Cameras,Nikon Z6 III,1540.62,5★,In stock,https://techmart.demo/nikon-z6-iii,8.91
2026-06-01 10:49:40,GadgetHub,Cameras,Nikon Z6 III,1297.96,5★,Out of stock,https://gadgethub.demo/nikon-z6-iii,0.0
2026-06-01 10:49:40,ShopZone,Cameras,Nikon Z6 III,1363.33,5★,Out of stock,https://shopzone.demo/nikon-z6-iii,0.0
2026-06-01 10:49:40,PriceKing,Cameras,Nikon Z6 III,1347.74,4★,In stock,https://priceking.demo/nikon-z6-iii,0.0
2026-06-01 10:49:40,MegaStore,Cameras,Nikon Z6 III,1493.17,4★,In stock,https://megastore.demo/nikon-z6-iii,0.0
2026-06-01 10:49:40,TechMart,Cameras,Fujifilm X-T5,1189.34,5★,In stock,https://techmart.demo/fujifilm-x-t5,12.55
2026-06-01 10:49:40,GadgetHub,Cameras,Fujifilm X-T5,1256.17,4★,In stock,https://gadgethub.demo/fujifilm-x-t5,-4.19
2026-06-01 10:49:40,ShopZone,Cameras,Fujifilm X-T5,1317.07,5★,Out of stock,https://shopzone.demo/fujifilm-x-t5,0.0
2026-06-01 10:49:40,PriceKing,Cameras,Fujifilm X-T5,1358.69,3★,In stock,https://priceking.demo/fujifilm-x-t5,0.0
2026-06-01 10:49:40,MegaStore,Cameras,Fujifilm X-T5,1320.46,4★,Out of stock,https://megastore.demo/fujifilm-x-t5,-14.56
2026-06-01 10:49:40,TechMart,Cameras,OM System OM-5,1296.32,4★,Low stock,https://techmart.demo/om-system-om-5,0.0
2026-06-01 10:49:40,GadgetHub,Cameras,OM System OM-5,1490.5,3★,Low stock,https://gadgethub.demo/om-system-om-5,0.0
2026-06-01 10:49:40,ShopZone,Cameras,OM System OM-5,1332.88,5★,In stock,https://shopzone.demo/om-system-om-5,0.0
2026-06-01 10:49:40,PriceKing,Cameras,OM System OM-5,1398.03,5★,In stock,https://priceking.demo/om-system-om-5,12.26
2026-06-01 10:49:40,MegaStore,Cameras,OM System OM-5,1529.49,5★,Out of stock,https://megastore.demo/om-system-om-5,0.33
2026-06-01 10:49:40,TechMart,Accessories,Anker 65W Charger,45.18,3★,Low stock,https://techmart.demo/anker-65w-charger,7.26
2026-06-01 10:49:40,GadgetHub,Accessories,Anker 65W Charger,49.03,5★,In stock,https://gadgethub.demo/anker-65w-charger,-14.96
2026-06-01 10:49:40,ShopZone,Accessories,Anker 65W Charger,46.07,5★,Out of stock,https://shopzone.demo/anker-65w-charger,-11.49
2026-06-01 10:49:40,PriceKing,Accessories,Anker 65W Charger,44.84,5★,In stock,https://priceking.demo/anker-65w-charger,-5.08
2026-06-01 10:49:40,MegaStore,Accessories,Anker 65W Charger,34.85,5★,Low stock,https://megastore.demo/anker-65w-charger,0.0
2026-06-01 10:49:40,TechMart,Accessories,Logitech MX Master 3,37.44,5★,In stock,https://techmart.demo/logitech-mx-master-3,-0.59
2026-06-01 10:49:40,GadgetHub,Accessories,Logitech MX Master 3,38.17,5★,Low stock,https://gadgethub.demo/logitech-mx-master-3,6.44
2026-06-01 10:49:40,ShopZone,Accessories,Logitech MX Master 3,48.96,5★,In stock,https://shopzone.demo/logitech-mx-master-3,1.73
2026-06-01 10:49:40,PriceKing,Accessories,Logitech MX Master 3,41.34,3★,In stock,https://priceking.demo/logitech-mx-master-3,0.0
2026-06-01 10:49:40,MegaStore,Accessories,Logitech MX Master 3,40.62,5★,In stock,https://megastore.demo/logitech-mx-master-3,0.0
2026-06-01 10:49:40,TechMart,Accessories,Samsung T7 SSD,42.73,3★,In stock,https://techmart.demo/samsung-t7-ssd,-9.98
2026-06-01 10:49:40,GadgetHub,Accessories,Samsung T7 SSD,43.75,5★,Out of stock,https://gadgethub.demo/samsung-t7-ssd,0.0
2026-06-01 10:49:40,ShopZone,Accessories,Samsung T7 SSD,52.82,4★,In stock,https://shopzone.demo/samsung-t7-ssd,0.0
2026-06-01 10:49:40,PriceKing,Accessories,Samsung T7 SSD,38.15,3★,In stock,https://priceking.demo/samsung-t7-ssd,0.0
2026-06-01 10:49:40,MegaStore,Accessories,Samsung T7 SSD,33.89,4★,Out of stock,https://megastore.demo/samsung-t7-ssd,-0.07
2026-06-01 10:49:40,TechMart,Accessories,Belkin MagSafe,48.05,5★,In stock,https://techmart.demo/belkin-magsafe,-7.51
2026-06-01 10:49:40,GadgetHub,Accessories,Belkin MagSafe,28.0,4★,In stock,https://gadgethub.demo/belkin-magsafe,13.49
2026-06-01 10:49:40,ShopZone,Accessories,Belkin MagSafe,39.97,4★,Low stock,https://shopzone.demo/belkin-magsafe,0.0
2026-06-01 10:49:40,PriceKing,Accessories,Belkin MagSafe,35.34,3★,Out of stock,https://priceking.demo/belkin-magsafe,1.56
2026-06-01 10:49:40,MegaStore,Accessories,Belkin MagSafe,48.57,5★,In stock,https://megastore.demo/belkin-magsafe,0.0
2026-06-01 10:49:40,TechMart,Accessories,Spigen Case,30.6,4★,In stock,https://techmart.demo/spigen-case,0.0
2026-06-01 10:49:40,GadgetHub,Accessories,Spigen Case,39.92,5★,In stock,https://gadgethub.demo/spigen-case,0.0
2026-06-01 10:49:40,ShopZone,Accessories,Spigen Case,42.18,4★,In stock,https://shopzone.demo/spigen-case,1.82
2026-06-01 10:49:40,PriceKing,Accessories,Spigen Case,50.38,4★,In stock,https://priceking.demo/spigen-case,0.0
2026-06-01 10:49:40,MegaStore,Accessories,Spigen Case,42.5,4★,Low stock,https://megastore.demo/spigen-case,0.66
2026-06-02 10:49:40,TechMart,Laptops,Dell XPS 15,832.16,4★,Out of stock,https://techmart.demo/dell-xps-15,-2.57
2026-06-02 10:49:40,GadgetHub,Laptops,Dell XPS 15,578.2,5★,Low stock,https://gadgethub.demo/dell-xps-15,-10.49
2026-06-02 10:49:40,ShopZone,Laptops,Dell XPS 15,764.13,5★,Low stock,https://shopzone.demo/dell-xps-15,0.0
2026-06-02 10:49:40,PriceKing,Laptops,Dell XPS 15,580.28,5★,In stock,https://priceking.demo/dell-xps-15,0.0
2026-06-02 10:49:40,MegaStore,Laptops,Dell XPS 15,678.88,4★,In stock,https://megastore.demo/dell-xps-15,0.0
2026-06-02 10:49:40,TechMart,Laptops,MacBook Pro 14,513.46,3★,Low stock,https://techmart.demo/macbook-pro-14,0.0
2026-06-02 10:49:40,GadgetHub,Laptops,MacBook Pro 14,748.71,4★,Low stock,https://gadgethub.demo/macbook-pro-14,0.0
2026-06-02 10:49:40,ShopZone,Laptops,MacBook Pro 14,566.27,5★,In stock,https://shopzone.demo/macbook-pro-14,0.0
2026-06-02 10:49:40,PriceKing,Laptops,MacBook Pro 14,532.89,4★,In stock,https://priceking.demo/macbook-pro-14,7.42
2026-06-02 10:49:40,MegaStore,Laptops,MacBook Pro 14,911.91,5★,Out of stock,https://megastore.demo/macbook-pro-14,-11.16
2026-06-02 10:49:40,TechMart,Laptops,HP Spectre x360,827.15,5★,Out of stock,https://techmart.demo/hp-spectre-x360,0.0
2026-06-02 10:49:40,GadgetHub,Laptops,HP Spectre x360,754.6,3★,Out of stock,https://gadgethub.demo/hp-spectre-x360,-3.74
2026-06-02 10:49:40,ShopZone,Laptops,HP Spectre x360,668.46,4★,In stock,https://shopzone.demo/hp-spectre-x360,-1.39
2026-06-02 10:49:40,PriceKing,Laptops,HP Spectre x360,671.5,4★,In stock,https://priceking.demo/hp-spectre-x360,2.85
2026-06-02 10:49:40,MegaStore,Laptops,HP Spectre x360,700.41,4★,In stock,https://megastore.demo/hp-spectre-x360,0.0
2026-06-02 10:49:40,TechMart,Laptops,Lenovo ThinkPad X1,561.67,5★,In stock,https://techmart.demo/lenovo-thinkpad-x1,5.52
2026-06-02 10:49:40,GadgetHub,Laptops,Lenovo ThinkPad X1,516.08,4★,Out of stock,https://gadgethub.demo/lenovo-thinkpad-x1,-4.68
2026-06-02 10:49:40,ShopZone,Laptops,Lenovo ThinkPad X1,516.72,4★,In stock,https://shopzone.demo/lenovo-thinkpad-x1,0.0
2026-06-02 10:49:40,PriceKing,Laptops,Lenovo ThinkPad X1,827.39,5★,Low stock,https://priceking.demo/lenovo-thinkpad-x1,0.0
2026-06-02 10:49:40,MegaStore,Laptops,Lenovo ThinkPad X1,890.0,3★,In stock,https://megastore.demo/lenovo-thinkpad-x1,-9.07
2026-06-02 10:49:40,TechMart,Laptops,Asus ZenBook 14,519.51,4★,In stock,https://techmart.demo/asus-zenbook-14,0.0
2026-06-02 10:49:40,GadgetHub,Laptops,Asus ZenBook 14,553.42,4★,In stock,https://gadgethub.demo/asus-zenbook-14,9.03
2026-06-02 10:49:40,ShopZone,Laptops,Asus ZenBook 14,803.13,5★,In stock,https://shopzone.demo/asus-zenbook-14,0.0
2026-06-02 10:49:40,PriceKing,Laptops,Asus ZenBook 14,716.93,5★,Out of stock,https://priceking.demo/asus-zenbook-14,0.0
2026-06-02 10:49:40,MegaStore,Laptops,Asus ZenBook 14,833.72,5★,Out of stock,https://megastore.demo/asus-zenbook-14,0.77
2026-06-02 10:49:40,TechMart,Laptops,Acer Swift 5,489.99999999999994,5★,Low stock,https://techmart.demo/acer-swift-5,-0.0
2026-06-02 10:49:40,GadgetHub,Laptops,Acer Swift 5,610.28,3★,In stock,https://gadgethub.demo/acer-swift-5,0.0
2026-06-02 10:49:40,ShopZone,Laptops,Acer Swift 5,601.84,4★,Low stock,https://shopzone.demo/acer-swift-5,-0.98
2026-06-02 10:49:40,PriceKing,Laptops,Acer Swift 5,786.03,4★,In stock,https://priceking.demo/acer-swift-5,0.0
2026-06-02 10:49:40,MegaStore,Laptops,Acer Swift 5,497.67,5★,Out of stock,https://megastore.demo/acer-swift-5,0.0
2026-06-02 10:49:40,TechMart,Laptops,MSI Prestige 15,869.24,3★,In stock,https://techmart.demo/msi-prestige-15,-0.81
2026-06-02 10:49:40,GadgetHub,Laptops,MSI Prestige 15,770.82,4★,In stock,https://gadgethub.demo/msi-prestige-15,-1.6
2026-06-02 10:49:40,ShopZone,Laptops,MSI Prestige 15,878.05,5★,In stock,https://shopzone.demo/msi-prestige-15,-1.66
2026-06-02 10:49:40,PriceKing,Laptops,MSI Prestige 15,729.49,3★,Out of stock,https://priceking.demo/msi-prestige-15,0.0
2026-06-02 10:49:40,MegaStore,Laptops,MSI Prestige 15,881.7,5★,In stock,https://megastore.demo/msi-prestige-15,1.58
2026-06-02 10:49:40,TechMart,Smartphones,iPhone 15 Pro,524.56,4★,In stock,https://techmart.demo/iphone-15-pro,0.0
2026-06-02 10:49:40,GadgetHub,Smartphones,iPhone 15 Pro,353.51,4★,In stock,https://gadgethub.demo/iphone-15-pro,0.0
2026-06-02 10:49:40,ShopZone,Smartphones,iPhone 15 Pro,491.16,4★,Low stock,https://shopzone.demo/iphone-15-pro,-11.41
2026-06-02 10:49:40,PriceKing,Smartphones,iPhone 15 Pro,430.36,3★,In stock,https://priceking.demo/iphone-15-pro,0.0
2026-06-02 10:49:40,MegaStore,Smartphones,iPhone 15 Pro,350.0,5★,Out of stock,https://megastore.demo/iphone-15-pro,9.98
2026-06-02 10:49:40,TechMart,Smartphones,Samsung Galaxy S24,472.44,5★,In stock,https://techmart.demo/samsung-galaxy-s24,0.0
2026-06-02 10:49:40,GadgetHub,Smartphones,Samsung Galaxy S24,354.37,4★,In stock,https://gadgethub.demo/samsung-galaxy-s24,8.25
2026-06-02 10:49:40,ShopZone,Smartphones,Samsung Galaxy S24,490.8,5★,Low stock,https://shopzone.demo/samsung-galaxy-s24,0.0
2026-06-02 10:49:40,PriceKing,Smartphones,Samsung Galaxy S24,350.0,4★,Low stock,https://priceking.demo/samsung-galaxy-s24,0.0
2026-06-02 10:49:40,MegaStore,Smartphones,Samsung Galaxy S24,408.68,4★,In stock,https://megastore.demo/samsung-galaxy-s24,0.0
2026-06-02 10:49:40,TechMart,Smartphones,Google Pixel 8,350.0,4★,In stock,https://techmart.demo/google-pixel-8,0.0
2026-06-02 10:49:40,GadgetHub,Smartphones,Google Pixel 8,350.0,4★,Low stock,https://gadgethub.demo/google-pixel-8,0.0
2026-06-02 10:49:40,ShopZone,Smartphones,Google Pixel 8,404.46,5★,Out of stock,https://shopzone.demo/google-pixel-8,2.91
2026-06-02 10:49:40,PriceKing,Smartphones,Google Pixel 8,639.26,4★,In stock,https://priceking.demo/google-pixel-8,0.0
2026-06-02 10:49:40,MegaStore,Smartphones,Google Pixel 8,350.0,5★,In stock,https://megastore.demo/google-pixel-8,10.89
2026-06-02 10:49:40,TechMart,Smartphones,OnePlus 12,530.27,3★,In stock,https://techmart.demo/oneplus-12,0.0
2026-06-02 10:49:40,GadgetHub,Smartphones,OnePlus 12,382.0,4★,Low stock,https://gadgethub.demo/oneplus-12,0.0
2026-06-02 10:49:40,ShopZone,Smartphones,OnePlus 12,443.62,5★,Low stock,https://shopzone.demo/oneplus-12,0.0
2026-06-02 10:49:40,PriceKing,Smartphones,OnePlus 12,611.24,5★,In stock,https://priceking.demo/oneplus-12,0.0
2026-06-02 10:49:40,MegaStore,Smartphones,OnePlus 12,464.78,4★,Low stock,https://megastore.demo/oneplus-12,-14.2
2026-06-02 10:49:40,TechMart,Smartphones,Xiaomi 14 Pro,521.73,3★,In stock,https://techmart.demo/xiaomi-14-pro,-9.44
2026-06-02 10:49:40,GadgetHub,Smartphones,Xiaomi 14 Pro,393.23,5★,In stock,https://gadgethub.demo/xiaomi-14-pro,0.0
2026-06-02 10:49:40,ShopZone,Smartphones,Xiaomi 14 Pro,522.97,5★,In stock,https://shopzone.demo/xiaomi-14-pro,0.0
